borrower_id,month,income,credit_limit,balance,utilization,payment_amount,min_due,is_late,days_late,late_streak,credit_score,age
2520,10,49035.41,6007.95,1886.34,0.314,104.86,37.73,0,0,0,691,27
2520,11,49035.41,6007.95,1836.3,0.3056,54.07,36.73,0,0,0,688,27
2521,0,77372.22,8586.66,1611.4,0.1877,20.22,32.23,1,19,1,678,28
2521,1,77372.22,8586.66,1627.03,0.1895,91.34,32.54,0,0,0,682,28
2521,2,77372.22,8586.66,1639.51,0.1909,90.79,32.79,0,0,0,683,28
2521,3,77372.22,8586.66,1675.39,0.1951,85.6,33.51,0,0,0,685,28
2521,4,77372.22,8586.66,1659.97,0.1933,63.37,33.2,0,0,0,686,28
2521,5,77372.22,8586.66,1692.86,0.1972,94.06,33.86,0,0,0,684,28
2521,6,77372.22,8586.66,1721.86,0.2005,90.58,34.44,0,0,0,683,28
2521,7,77372.22,8586.66,1706.2,0.1987,44.54,34.12,0,0,0,682,28
2521,8,77372.22,8586.66,1727.49,0.2012,43.86,34.55,0,0,0,686,28
2521,9,77372.22,8586.66,1660.9,0.1934,80.41,33.22,0,0,0,691,28
2521,10,77372.22,8586.66,1717.2,0.2,44.06,34.34,0,0,0,690,28
2521,11,77372.22,8586.66,1764.03,0.2054,40.76,35.28,0,0,0,695,28
2522,0,55179.87,8625.77,2989.16,0.3465,175.91,59.78,0,0,0,657,21
2522,1,55179.87,8625.77,3054.34,0.3541,128.16,61.09,0,0,0,661,21
2522,2,55179.87,8625.77,3134.95,0.3634,153.52,62.7,0,0,0,660,21
2522,3,55179.87,8625.77,3101.53,0.3596,153.84,62.03,0,0,0,663,21
2522,4,55179.87,8625.77,3143.91,0.3645,169.41,62.88,0,0,0,663,21
2522,5,55179.87,8625.77,3213.86,0.3726,119.22,64.28,0,0,0,659,21
2522,6,55179.87,8625.77,3182.93,0.369,116.42,63.66,0,0,0,658,21
2522,7,55179.87,8625.77,3165.02,0.3669,105.35,63.3,0,0,0,658,21
2522,8,55179.87,8625.77,3226.51,0.3741,120.25,64.53,0,0,0,662,21
2522,9,55179.87,8625.77,3329.49,0.386,45.37,66.59,1,34,1,659,21
2522,10,55179.87,8625.77,3342.33,0.3875,124.43,66.85,0,0,0,652,21
2522,11,55179.87,8625.77,3364.42,0.39,115.1,67.29,0,0,0,650,21
2523,0,75122.84,4659.89,786.63,0.1688,18.39,15.73,0,0,0,774,34
2523,1,75122.84,4659.89,786.75,0.1688,45.27,15.74,0,0,0,775,34
2523,2,75122.84,4659.89,768.81,0.165,45.48,15.38,0,0,0,771,34
2523,3,75122.84,4659.89,781.82,0.1678,11.62,15.64,1,25,1,761,34
2523,4,75122.84,4659.89,773.7,0.166,42.01,15.47,0,0,0,757,34
2523,5,75122.84,4659.89,799.97,0.1717,30.75,16.0,0,0,0,757,34
2523,6,75122.84,4659.89,816.8,0.1753,32.47,16.34,0,0,0,755,34
2523,7,75122.84,4659.89,822.86,0.1766,47.55,16.46,0,0,0,756,34
2523,8,75122.84,4659.89,832.06,0.1786,24.93,16.64,0,0,0,756,34
2523,9,75122.84,4659.89,861.79,0.1849,44.59,17.24,0,0,0,757,34
2523,10,75122.84,4659.89,868.5,0.1864,39.95,17.37,0,0,0,757,34
2523,11,75122.84,4659.89,888.55,0.1907,48.34,17.77,0,0,0,756,34
2524,0,52872.99,2814.45,891.54,0.3168,46.73,17.83,0,0,0,606,34
2524,1,52872.99,2814.45,936.41,0.3327,20.84,18.73,0,0,0,607,34
2524,2,52872.99,2814.45,948.61,0.337,36.51,18.97,0,0,0,606,34
2524,3,52872.99,2814.45,957.38,0.3402,32.26,19.15,0,0,0,612,34
2524,4,52872.99,2814.45,950.78,0.3378,56.54,19.02,0,0,0,611,34
2524,5,52872.99,2814.45,954.85,0.3393,30.85,19.1,0,0,0,612,34
2524,6,52872.99,2814.45,924.74,0.3286,26.41,18.49,0,0,0,611,34
2524,7,52872.99,2814.45,913.38,0.3245,46.6,18.27,0,0,0,614,34
2524,8,52872.99,2814.45,934.4,0.332,31.32,18.69,0,0,0,616,34
2524,9,52872.99,2814.45,917.61,0.326,44.13,18.35,0,0,0,619,34
2524,10,52872.99,2814.45,910.05,0.3233,35.77,18.2,0,0,0,617,34
2524,11,52872.99,2814.45,957.15,0.3401,37.62,19.14,0,0,0,618,34
2525,0,39292.0,7031.2,1017.18,0.1447,30.15,20.34,0,0,0,722,21
2525,1,39292.0,7031.2,1044.0,0.1485,25.94,20.88,0,0,0,721,21
2525,2,39292.0,7031.2,1075.49,0.153,52.44,21.51,0,0,0,717,21
2525,3,39292.0,7031.2,1036.45,0.1474,30.6,20.73,0,0,0,722,21
2525,4,39292.0,7031.2,1059.06,0.1506,45.7,21.18,0,0,0,720,21
2525,5,39292.0,7031.2,1057.98,0.1505,59.0,21.16,0,0,0,722,21
2525,6,39292.0,7031.2,1033.68,0.147,48.64,20.67,0,0,0,722,21
2525,7,39292.0,7031.2,1028.87,0.1463,53.5,20.58,0,0,0,723,21
2525,8,39292.0,7031.2,1045.57,0.1487,26.99,20.91,0,0,0,725,21
2525,9,39292.0,7031.2,1077.08,0.1532,59.73,21.54,0,0,0,726,21
2525,10,39292.0,7031.2,1060.88,0.1509,53.66,21.22,0,0,0,726,21
2525,11,39292.0,7031.2,1041.27,0.1481,56.98,20.83,0,0,0,723,21
2526,0,68457.53,9201.89,1338.28,0.1454,36.4,26.77,0,0,0,624,34
2526,1,68457.53,9201.89,1325.1,0.144,75.23,26.5,0,0,0,623,34
2526,2,68457.53,9201.89,1336.17,0.1452,43.45,26.72,0,0,0,621,34
2526,3,68457.53,9201.89,1340.47,0.1457,33.22,26.81,0,0,0,616,34
2526,4,68457.53,9201.89,1294.34,0.1407,46.99,25.89,0,0,0,618,34
2526,5,68457.53,9201.89,1298.71,0.1411,75.04,25.97,0,0,0,618,34
2526,6,68457.53,9201.89,1277.54,0.1388,70.7,25.55,0,0,0,618,34
2526,7,68457.53,9201.89,1240.98,0.1349,29.41,24.82,0,0,0,615,34
2526,8,68457.53,9201.89,1268.98,0.1379,30.5,25.38,0,0,0,618,34
2526,9,68457.53,9201.89,1287.28,0.1399,34.32,25.75,0,0,0,622,34
2526,10,68457.53,9201.89,1298.87,0.1412,50.16,25.98,0,0,0,624,34
2526,11,68457.53,9201.89,1255.8,0.1365,71.04,25.12,0,0,0,621,34
2527,0,43765.86,6946.06,1962.38,0.2825,68.82,39.25,0,0,0,654,25
2527,1,43765.86,6946.06,1982.05,0.2853,83.36,39.64,0,0,0,654,25
2527,2,43765.86,6946.06,2030.86,0.2924,75.79,40.62,0,0,0,651,25
2527,3,43765.86,6946.06,2036.51,0.2932,90.14,40.73,0,0,0,654,25
2527,4,43765.86,6946.06,2098.26,0.3021,47.28,41.97,0,0,0,654,25
2527,5,43765.86,6946.06,2093.94,0.3015,95.85,41.88,0,0,0,658,25
2527,6,43765.86,6946.06,2083.7,0.3,54.74,41.67,0,0,0,659,25
2527,7,43765.86,6946.06,2085.64,0.3003,42.29,41.71,0,0,0,658,25
2527,8,43765.86,6946.06,2059.06,0.2964,84.02,41.18,0,0,0,657,25
2527,9,43765.86,6946.06,1993.27,0.287,52.16,39.87,0,0,0,656,25
2527,10,43765.86,6946.06,1967.73,0.2833,105.33,39.35,0,0,0,655,25
2527,11,43765.86,6946.06,2000.61,0.288,116.52,40.01,0,0,0,659,25
2528,0,59898.81,4089.39,1423.65,0.3481,60.65,28.47,0,0,0,749,32
2528,1,59898.81,4089.39,1511.32,0.3696,38.55,30.23,0,0,0,751,32
2528,2,59898.81,4089.39,1606.85,0.3929,91.77,32.14,0,0,0,752,32
2528,3,59898.81,4089.39,1682.15,0.4113,70.66,33.64,0,0,0,753,32
2528,4,59898.81,4089.39,1758.89,0.4301,60.7,35.18,0,0,0,756,32
2528,5,59898.81,4089.39,1877.27,0.4591,71.48,37.55,0,0,0,758,32
2528,6,59898.81,4089.39,1953.64,0.4777,55.19,39.07,0,0,0,752,32
2528,7,59898.81,4089.39,2037.22,0.4982,60.65,40.74,0,0,0,753,32
2528,8,59898.81,4089.39,2236.29,0.5469,99.09,44.73,0,0,0,751,32
2528,9,59898.81,4089.39,2493.59,0.6098,41.66,49.87,1,47,1,744,32
2528,10,59898.81,4089.39,2633.69,0.644,36.2,52.67,1,33,2,733,32
2528,11,59898.81,4089.39,2748.34,0.6721,63.76,54.97,0,0,0,739,32
2529,0,31577.2,3565.62,1040.34,0.2918,52.95,20.81,0,0,0,553,68
2529,1,31577.2,3565.62,1045.98,0.2934,15.6,20.92,1,8,1,548,68
2529,2,31577.2,3565.62,1028.23,0.2884,29.94,20.56,0,0,0,544,68
2529,3,31577.2,3565.62,1054.82,0.2958,12.2,21.1,1,8,1,535,68
2529,4,31577.2,3565.62,1010.96,0.2835,28.18,20.22,0,0,0,531,68
2529,5,31577.2,3565.62,989.74,0.2776,42.76,19.79,0,0,0,536,68
2529,6,31577.2,3565.62,1014.7,0.2846,45.38,20.29,0,0,0,539,68
2529,7,31577.2,3565.62,1024.92,0.2874,42.96,20.5,0,0,0,540,68
2529,8,31577.2,3565.62,1047.41,0.2938,40.18,20.95,0,0,0,538,68
2529,9,31577.2,3565.62,1014.28,0.2845,46.14,20.29,0,0,0,537,68
2529,10,31577.2,3565.62,990.14,0.2777,23.58,19.8,0,0,0,535,68
2529,11,31577.2,3565.62,972.56,0.2728,52.82,19.45,0,0,0,535,68
2530,0,31734.64,12969.52,1473.46,0.1136,29.08,29.47,1,9,1,623,37
2530,1,31734.64,12969.52,1491.34,0.115,68.25,29.83,0,0,0,619,37
2530,2,31734.64,12969.52,1515.07,0.1168,83.41,30.3,0,0,0,618,37
2530,3,31734.64,12969.52,1445.68,0.1115,37.82,28.91,0,0,0,620,37
2530,4,31734.64,12969.52,1484.3,0.1144,49.19,29.69,0,0,0,622,37
2530,5,31734.64,12969.52,1485.27,0.1145,71.76,29.71,0,0,0,623,37
2530,6,31734.64,12969.52,1561.0,0.1204,44.21,31.22,0,0,0,622,37
2530,7,31734.64,12969.52,1563.56,0.1206,91.47,31.27,0,0,0,619,37
2530,8,31734.64,12969.52,1566.24,0.1208,87.15,31.32,0,0,0,624,37
2530,9,31734.64,12969.52,1563.97,0.1206,54.71,31.28,0,0,0,624,37
2530,10,31734.64,12969.52,1589.65,0.1226,77.17,31.79,0,0,0,625,37
2530,11,31734.64,12969.52,1610.67,0.1242,95.6,32.21,0,0,0,624,37
2531,0,29264.24,6326.81,1587.59,0.2509,47.58,31.75,0,0,0,850,31
2531,1,29264.24,6326.81,1621.1,0.2562,73.12,32.42,0,0,0,850,31
2531,2,29264.24,6326.81,1680.08,0.2655,97.45,33.6,0,0,0,847,31
2531,3,29264.24,6326.81,1637.47,0.2588,80.81,32.75,0,0,0,842,31
2531,4,29264.24,6326.81,1615.71,0.2554,90.93,32.31,0,0,0,840,31
2531,5,29264.24,6326.81,1578.41,0.2495,41.9,31.57,0,0,0,846,31
2531,6,29264.24,6326.81,1588.9,0.2511,83.44,31.78,0,0,0,846,31
2531,7,29264.24,6326.81,1615.1,0.2553,33.5,32.3,0,0,0,844,31
2531,8,29264.24,6326.81,1641.81,0.2595,90.7,32.84,0,0,0,843,31
2531,9,29264.24,6326.81,1652.19,0.2611,80.84,33.04,0,0,0,842,31
2531,10,29264.24,6326.81,1611.43,0.2547,57.17,32.23,0,0,0,837,31
2531,11,29264.24,6326.81,1642.8,0.2597,39.56,32.86,0,0,0,844,31
2532,0,62712.05,8342.16,866.96,0.1039,50.18,17.34,0,0,0,735,32
2532,1,62712.05,8342.16,848.91,0.1018,29.34,16.98,0,0,0,735,32
2532,2,62712.05,8342.16,852.97,0.1022,42.15,17.06,0,0,0,732,32
2532,3,62712.05,8342.16,849.17,0.1018,40.53,16.98,0,0,0,733,32
2532,4,62712.05,8342.16,849.95,0.1019,47.46,17.0,0,0,0,735,32
2532,5,62712.05,8342.16,845.83,0.1014,46.53,16.92,0,0,0,742,32
2532,6,62712.05,8342.16,844.8,0.1013,31.77,16.9,0,0,0,742,32
2532,7,62712.05,8342.16,819.61,0.0982,38.91,16.39,0,0,0,739,32
2532,8,62712.05,8342.16,841.02,0.1008,24.59,16.82,0,0,0,743,32
2532,9,62712.05,8342.16,836.1,0.1002,47.58,16.72,0,0,0,743,32
2532,10,62712.05,8342.16,825.76,0.099,28.56,16.52,0,0,0,742,32
2532,11,62712.05,8342.16,801.47,0.0961,40.67,16.03,0,0,0,740,32
2533,0,24315.54,12075.58,2109.39,0.1747,67.92,42.19,0,0,0,751,62
2533,1,24315.54,12075.58,2259.08,0.1871,113.33,45.18,0,0,0,747,62
2533,2,24315.54,12075.58,2451.71,0.203,137.32,49.03,0,0,0,743,62
2533,3,24315.54,12075.58,2558.83,0.2119,116.35,51.18,0,0,0,740,62
2533,4,24315.54,12075.58,2775.88,0.2299,92.89,55.52,0,0,0,739,62
2533,5,24315.54,12075.58,2906.75,0.2407,119.34,58.14,0,0,0,734,62
2533,6,24315.54,12075.58,3067.41,0.254,114.17,61.35,0,0,0,731,62
2533,7,24315.54,12075.58,3189.33,0.2641,105.28,63.79,0,0,0,732,62
2533,8,24315.54,12075.58,3322.65,0.2752,77.38,66.45,0,0,0,735,62
2533,9,24315.54,12075.58,3570.5,0.2957,75.13,71.41,0,0,0,742,62
2533,10,24315.54,12075.58,3796.95,0.3144,185.0,75.94,0,0,0,747,62
2533,11,24315.54,12075.58,3996.25,0.3309,210.62,79.93,0,0,0,744,62
2534,0,21458.37,4631.7,782.15,0.1689,16.93,15.64,0,0,0,702,53
2534,1,21458.37,4631.7,775.91,0.1675,41.85,15.52,0,0,0,706,53
2534,2,21458.37,4631.7,783.33,0.1691,27.39,15.67,0,0,0,702,53
2534,3,21458.37,4631.7,770.87,0.1664,27.94,15.42,0,0,0,702,53
2534,4,21458.37,4631.7,788.33,0.1702,19.58,15.77,0,0,0,699,53
2534,5,21458.37,4631.7,798.89,0.1725,46.76,15.98,0,0,0,700,53
2534,6,21458.37,4631.7,796.97,0.1721,18.17,15.94,0,0,0,699,53
2534,7,21458.37,4631.7,783.74,0.1692,27.3,15.67,0,0,0,697,53
2534,8,21458.37,4631.7,793.63,0.1713,36.08,15.87,0,0,0,696,53
2534,9,21458.37,4631.7,779.49,0.1683,24.51,15.59,0,0,0,699,53
2534,10,21458.37,4631.7,788.63,0.1703,11.08,15.77,1,54,1,691,53
2534,11,21458.37,4631.7,793.36,0.1713,25.86,15.87,0,0,0,692,53
2535,0,31183.69,1845.8,412.78,0.2236,19.73,8.26,0,0,0,713,22
2535,1,31183.69,1845.8,414.84,0.2247,13.91,8.3,0,0,0,713,22
2535,2,31183.69,1845.8,409.15,0.2217,17.36,8.18,0,0,0,714,22
2535,3,31183.69,1845.8,413.54,0.224,18.98,8.27,0,0,0,717,22
2535,4,31183.69,1845.8,417.11,0.226,10.82,8.34,0,0,0,713,22
2535,5,31183.69,1845.8,406.47,0.2202,21.33,8.13,0,0,0,711,22
2535,6,31183.69,1845.8,406.93,0.2205,13.83,8.14,0,0,0,705,22
2535,7,31183.69,1845.8,408.8,0.2215,19.55,8.18,0,0,0,705,22
2535,8,31183.69,1845.8,416.9,0.2259,23.34,8.34,0,0,0,704,22
2535,9,31183.69,1845.8,417.52,0.2262,11.32,8.35,0,0,0,706,22
2535,10,31183.69,1845.8,420.38,0.2278,13.24,8.41,0,0,0,711,22
2535,11,31183.69,1845.8,413.19,0.2239,8.78,8.26,0,0,0,713,22
2536,0,32211.44,13202.12,3259.68,0.2469,170.73,65.19,0,0,0,562,35
2536,1,32211.44,13202.12,3260.02,0.2469,97.76,65.2,0,0,0,563,35
2536,2,32211.44,13202.12,3228.75,0.2446,174.98,64.57,0,0,0,563,35
2536,3,32211.44,13202.12,3272.75,0.2479,135.87,65.45,0,0,0,564,35
2536,4,32211.44,13202.12,3211.19,0.2432,93.99,64.22,0,0,0,566,35
2536,5,32211.44,13202.12,3193.48,0.2419,86.19,63.87,0,0,0,562,35
2536,6,32211.44,13202.12,3288.87,0.2491,151.0,65.78,0,0,0,564,35
2536,7,32211.44,13202.12,3239.4,0.2454,171.49,64.79,0,0,0,560,35
2536,8,32211.44,13202.12,3350.73,0.2538,81.15,67.01,0,0,0,564,35
2536,9,32211.44,13202.12,3378.14,0.2559,136.37,67.56,0,0,0,564,35
2536,10,32211.44,13202.12,3396.95,0.2573,156.34,67.94,0,0,0,563,35
2536,11,32211.44,13202.12,3375.09,0.2556,68.82,67.5,0,0,0,562,35
2537,0,59368.37,10941.77,2513.46,0.2297,78.55,50.27,0,0,0,734,32
2537,1,59368.37,10941.77,2479.53,0.2266,128.65,49.59,0,0,0,737,32
2537,2,59368.37,10941.77,2517.35,0.2301,128.21,50.35,0,0,0,737,32
2537,3,59368.37,10941.77,2496.25,0.2281,60.87,49.93,0,0,0,737,32
2537,4,59368.37,10941.77,2364.34,0.2161,64.42,47.29,0,0,0,738,32
2537,5,59368.37,10941.77,2342.73,0.2141,109.32,46.85,0,0,0,738,32
2537,6,59368.37,10941.77,2361.28,0.2158,86.7,47.23,0,0,0,736,32
2537,7,59368.37,10941.77,2404.52,0.2198,53.91,48.09,0,0,0,741,32
2537,8,59368.37,10941.77,2404.07,0.2197,82.73,48.08,0,0,0,740,32
2537,9,59368.37,10941.77,2370.78,0.2167,128.69,47.42,0,0,0,737,32
2537,10,59368.37,10941.77,2320.24,0.2121,69.09,46.4,0,0,0,734,32
2537,11,59368.37,10941.77,2325.52,0.2125,137.42,46.51,0,0,0,735,32
2538,0,80894.66,6474.45,782.96,0.1209,45.48,15.66,0,0,0,743,44
2538,1,80894.66,6474.45,796.82,0.1231,20.05,15.94,0,0,0,738,44
2538,2,80894.66,6474.45,805.72,0.1244,44.68,16.11,0,0,0,739,44
2538,3,80894.66,6474.45,833.98,0.1288,30.04,16.68,0,0,0,738,44
2538,4,80894.66,6474.45,844.88,0.1305,25.22,16.9,0,0,0,740,44
2538,5,80894.66,6474.45,845.54,0.1306,17.87,16.91,0,0,0,737,44
2538,6,80894.66,6474.45,856.76,0.1323,26.23,17.14,0,0,0,739,44
2538,7,80894.66,6474.45,841.98,0.13,23.96,16.84,0,0,0,744,44
2538,8,80894.66,6474.45,858.86,0.1327,43.19,17.18,0,0,0,747,44
2538,9,80894.66,6474.45,852.95,0.1317,43.5,17.06,0,0,0,749,44
2538,10,80894.66,6474.45,860.97,0.133,46.74,17.22,0,0,0,749,44
2538,11,80894.66,6474.45,842.51,0.1301,49.13,16.85,0,0,0,750,44
2539,0,34272.38,9014.98,1638.47,0.1817,74.88,32.77,0,0,0,683,21
2539,1,34272.38,9014.98,1652.91,0.1834,47.59,33.06,0,0,0,682,21
2539,2,34272.38,9014.98,1587.73,0.1761,79.65,31.75,0,0,0,681,21
2539,3,34272.38,9014.98,1592.87,0.1767,37.51,31.86,0,0,0,680,21
2539,4,34272.38,9014.98,1565.25,0.1736,45.45,31.31,0,0,0,680,21
2539,5,34272.38,9014.98,1546.4,0.1715,64.52,30.93,0,0,0,678,21
2539,6,34272.38,9014.98,1558.8,0.1729,89.79,31.18,0,0,0,680,21
2539,7,34272.38,9014.98,1500.52,0.1664,61.45,30.01,0,0,0,680,21
2539,8,34272.38,9014.98,1515.21,0.1681,66.81,30.3,0,0,0,680,21
2539,9,34272.38,9014.98,1513.64,0.1679,74.24,30.27,0,0,0,685,21
2539,10,34272.38,9014.98,1530.31,0.1698,41.17,30.61,0,0,0,688,21
2539,11,34272.38,9014.98,1511.0,0.1676,89.13,30.22,0,0,0,687,21
2540,0,74983.75,10628.65,2341.93,0.2203,84.83,46.84,0,0,0,680,40
2540,1,74983.75,10628.65,2453.72,0.2309,124.43,49.07,0,0,0,681,40
2540,2,74983.75,10628.65,2550.62,0.24,126.49,51.01,0,0,0,676,40
2540,3,74983.75,10628.65,2627.68,0.2472,115.88,52.55,0,0,0,677,40
2540,4,74983.75,10628.65,2619.92,0.2465,95.13,52.4,0,0,0,679,40
2540,5,74983.75,10628.65,2612.87,0.2458,82.48,52.26,0,0,0,678,40
2540,6,74983.75,10628.65,2558.88,0.2408,89.14,51.18,0,0,0,678,40
2540,7,74983.75,10628.65,2561.35,0.241,138.64,51.23,0,0,0,677,40
2540,8,74983.75,10628.65,2586.27,0.2433,119.38,51.73,0,0,0,684,40
2540,9,74983.75,10628.65,2642.65,0.2486,157.25,52.85,0,0,0,686,40
2540,10,74983.75,10628.65,2696.31,0.2537,132.42,53.93,0,0,0,686,40
2540,11,74983.75,10628.65,2702.84,0.2543,103.17,54.06,0,0,0,686,40
2541,0,92616.86,11878.01,3975.82,0.3347,186.3,79.52,0,0,0,664,51
2541,1,92616.86,11878.01,3991.27,0.336,82.4,79.83,0,0,0,662,51
2541,2,92616.86,11878.01,3910.65,0.3292,81.58,78.21,0,0,0,659,51
2541,3,92616.86,11878.01,3934.35,0.3312,203.06,78.69,0,0,0,652,51
2541,4,92616.86,11878.01,3978.2,0.3349,230.4,79.56,0,0,0,654,51
2541,5,92616.86,11878.01,3981.1,0.3352,200.59,79.62,0,0,0,656,51
2541,6,92616.86,11878.01,4042.43,0.3403,237.79,80.85,0,0,0,656,51
2541,7,92616.86,11878.01,4066.03,0.3423,150.87,81.32,0,0,0,656,51
2541,8,92616.86,11878.01,4070.07,0.3427,154.62,81.4,0,0,0,657,51
2541,9,92616.86,11878.01,4143.91,0.3489,159.58,82.88,0,0,0,659,51
2541,10,92616.86,11878.01,3915.06,0.3296,212.17,78.3,0,0,0,662,51
2541,11,92616.86,11878.01,3785.98,0.3187,216.3,75.72,0,0,0,658,51
2542,0,89528.57,13305.97,4591.37,0.3451,46.64,91.83,1,25,1,697,54
2542,1,89528.57,13305.97,4655.86,0.3499,113.31,93.12,0,0,0,694,54
2542,2,89528.57,13305.97,4712.63,0.3542,209.55,94.25,0,0,0,693,54
2542,3,89528.57,13305.97,4582.63,0.3444,252.63,91.65,0,0,0,696,54
2542,4,89528.57,13305.97,4484.25,0.337,102.35,89.68,0,0,0,695,54
2542,5,89528.57,13305.97,4641.17,0.3488,149.0,92.82,0,0,0,694,54
2542,6,89528.57,13305.97,4617.03,0.347,273.71,92.34,0,0,0,694,54
2542,7,89528.57,13305.97,4498.08,0.338,138.84,89.96,0,0,0,698,54
2542,8,89528.57,13305.97,4569.33,0.3434,263.46,91.39,0,0,0,699,54
2542,9,89528.57,13305.97,4439.1,0.3336,126.4,88.78,0,0,0,700,54
2542,10,89528.57,13305.97,4434.23,0.3333,150.2,88.68,0,0,0,695,54
2542,11,89528.57,13305.97,4453.08,0.3347,149.29,89.06,0,0,0,695,54
2543,0,52906.23,9981.0,1255.62,0.1258,69.37,25.11,0,0,0,702,21
2543,1,52906.23,9981.0,1288.5,0.1291,34.42,25.77,0,0,0,706,21
2543,2,52906.23,9981.0,1352.98,0.1356,20.89,27.06,1,25,1,698,21
2543,3,52906.23,9981.0,1370.18,0.1373,74.08,27.4,0,0,0,698,21
2543,4,52906.23,9981.0,1394.35,0.1397,39.47,27.89,0,0,0,695,21
2543,5,52906.23,9981.0,1379.74,0.1382,37.89,27.59,0,0,0,695,21
2543,6,52906.23,9981.0,1389.31,0.1392,50.99,27.79,0,0,0,691,21
2543,7,52906.23,9981.0,1412.83,0.1416,40.04,28.26,0,0,0,695,21
2543,8,52906.23,9981.0,1378.86,0.1381,29.32,27.58,0,0,0,694,21
2543,9,52906.23,9981.0,1391.6,0.1394,32.21,27.83,0,0,0,693,21
2543,10,52906.23,9981.0,1419.82,0.1423,30.74,28.4,0,0,0,696,21
2543,11,52906.23,9981.0,1397.56,0.14,35.03,27.95,0,0,0,696,21
2544,0,26793.42,5855.57,943.76,0.1612,17.56,18.88,1,38,1,658,59
2544,1,26793.42,5855.57,942.97,0.161,37.49,18.86,0,0,0,658,59
2544,2,26793.42,5855.57,961.51,0.1642,19.83,19.23,0,0,0,658,59
2544,3,26793.42,5855.57,955.04,0.1631,39.9,19.1,0,0,0,657,59
2544,4,26793.42,5855.57,974.61,0.1664,45.79,19.49,0,0,0,661,59
2544,5,26793.42,5855.57,973.69,0.1663,43.47,19.47,0,0,0,661,59
2544,6,26793.42,5855.57,966.51,0.1651,48.24,19.33,0,0,0,663,59
2544,7,26793.42,5855.57,967.22,0.1652,48.06,19.34,0,0,0,659,59
2544,8,26793.42,5855.57,978.98,0.1672,11.75,19.58,1,26,1,649,59
2544,9,26793.42,5855.57,980.9,0.1675,11.25,19.62,1,55,2,643,59
2544,10,26793.42,5855.57,957.02,0.1634,44.16,19.14,0,0,0,647,59
2544,11,26793.42,5855.57,947.99,0.1619,37.1,18.96,0,0,0,642,59
2545,0,67372.55,6523.25,1296.26,0.1987,64.07,25.93,0,0,0,692,31
2545,1,67372.55,6523.25,1288.77,0.1976,51.42,25.78,0,0,0,692,31
2545,2,67372.55,6523.25,1297.14,0.1988,37.63,25.94,0,0,0,693,31
2545,3,67372.55,6523.25,1311.52,0.2011,61.37,26.23,0,0,0,697,31
2545,4,67372.55,6523.25,1293.88,0.1983,64.18,25.88,0,0,0,690,31
2545,5,67372.55,6523.25,1301.87,0.1996,69.4,26.04,0,0,0,692,31
2545,6,67372.55,6523.25,1346.61,0.2064,49.84,26.93,0,0,0,689,31
2545,7,67372.55,6523.25,1360.14,0.2085,32.2,27.2,0,0,0,685,31
2545,8,67372.55,6523.25,1370.28,0.2101,36.6,27.41,0,0,0,686,31
2545,9,67372.55,6523.25,1310.69,0.2009,48.87,26.21,0,0,0,690,31
2545,10,67372.55,6523.25,1261.86,0.1934,54.18,25.24,0,0,0,691,31
2545,11,67372.55,6523.25,1266.68,0.1942,46.48,25.33,0,0,0,686,31
2546,0,64850.78,5349.46,1289.76,0.2411,56.5,25.8,0,0,0,732,37
2546,1,64850.78,5349.46,1332.52,0.2491,31.08,26.65,0,0,0,733,37
2546,2,64850.78,5349.46,1378.31,0.2577,51.88,27.57,0,0,0,736,37
2546,3,64850.78,5349.46,1381.07,0.2582,75.86,27.62,0,0,0,735,37
2546,4,64850.78,5349.46,1447.11,0.2705,73.61,28.94,0,0,0,738,37
2546,5,64850.78,5349.46,1464.86,0.2738,32.04,29.3,0,0,0,737,37
2546,6,64850.78,5349.46,1498.04,0.28,69.34,29.96,0,0,0,737,37
2546,7,64850.78,5349.46,1598.07,0.2987,68.84,31.96,0,0,0,738,37
2546,8,64850.78,5349.46,1665.98,0.3114,82.98,33.32,0,0,0,736,37
2546,9,64850.78,5349.46,1773.79,0.3316,52.36,35.48,0,0,0,735,37
2546,10,64850.78,5349.46,1862.68,0.3482,108.65,37.25,0,0,0,736,37
2546,11,64850.78,5349.46,1930.82,0.3609,47.87,38.62,0,0,0,739,37
2547,0,81261.67,2823.73,924.11,0.3273,35.46,18.48,0,0,0,718,29
2547,1,81261.67,2823.73,885.35,0.3135,18.9,17.71,0,0,0,719,29
2547,2,81261.67,2823.73,876.49,0.3104,45.48,17.53,0,0,0,715,29
2547,3,81261.67,2823.73,859.61,0.3044,47.5,17.19,0,0,0,710,29
2547,4,81261.67,2823.73,841.77,0.2981,50.23,16.84,0,0,0,708,29
2547,5,81261.67,2823.73,853.56,0.3023,34.1,17.07,0,0,0,704,29
2547,6,81261.67,2823.73,818.17,0.2897,35.73,16.36,0,0,0,705,29
2547,7,81261.67,2823.73,799.81,0.2832,24.63,16.0,0,0,0,703,29
2547,8,81261.67,2823.73,801.77,0.2839,16.2,16.04,0,0,0,702,29
2547,9,81261.67,2823.73,810.46,0.287,47.62,16.21,0,0,0,704,29
2547,10,81261.67,2823.73,785.11,0.278,45.87,15.7,0,0,0,707,29
2547,11,81261.67,2823.73,778.45,0.2757,19.52,15.57,0,0,0,704,29
2548,0,37336.38,9063.28,1851.94,0.2043,85.14,37.04,0,0,0,686,21
